	ref_hk
ITGB1BP1	5.4168425
SENP5	2.4642146
CCDC92	1.0673363
RAD23B	6.8991942
SET	20.711933
GLE1	1.5201916
RAB14	9.192455
FBXW2	3.3013477
PPP6C	5.8910956
NDUFA8	5.8080554
HDHD3	1.5139345
RBM18	3.150481
MAPKAP1	3.1325142
INVS	0.9857257
DENND1A	1.6225522
KDSR	3.3213525
ZBTB45	0.7768798
FCF1	1.7055805
NEK9	2.4881418
NPC2	14.937162
IRF2BPL	2.8819997
DLST	3.4676783
SLIRP	11.2908125
EIF2B2	2.7321515
NRDE2	1.9603513
COQ6	1.2926699
ZNF410	1.3778509
SUPT7L	2.7658772
TMEM214	2.1782038
ATL2	1.5759177
FAM98A	1.8145466
YIPF4	7.1717486
AFTPH	4.9016905
LGALSL	1.0038719
CRIPT	5.1639442
IDE	1.4058096
MXI1	2.0873942
SMNDC1	6.0473046
